epoch,s_per_epoch,total,contrib_pde,contrib_bc,contrib_ic,contrib_interface,contrib_pde_mech,contrib_bc_mech
679,0.544545,4.593535e+02,1.364719e-02,2.889718e-01,8.106187e-01,1.091446e-05,4.569541e+02,1.286117e+00
680,0.547631,4.583322e+02,1.348934e-02,2.885873e-01,8.087040e-01,1.091592e-05,4.559368e+02,1.284570e+00
681,0.545231,4.573138e+02,1.382254e-02,2.882065e-01,8.067883e-01,1.091587e-05,4.549219e+02,1.283009e+00
682,0.545921,4.562996e+02,1.496251e-02,2.878250e-01,8.048715e-01,1.091576e-05,4.539105e+02,1.281446e+00
683,0.547244,4.552882e+02,1.406430e-02,2.874368e-01,8.029534e-01,1.091751e-05,4.529038e+02,1.279894e+00
684,0.543897,4.542807e+02,1.335018e-02,2.870470e-01,8.010361e-01,1.091975e-05,4.519009e+02,1.278343e+00
685,0.543701,4.532765e+02,1.332306e-02,2.866614e-01,7.991217e-01,1.092096e-05,4.509006e+02,1.276781e+00
686,0.544584,4.522755e+02,1.385862e-02,2.862800e-01,7.972118e-01,1.092126e-05,4.499029e+02,1.275209e+00
687,0.544260,4.512783e+02,1.447979e-02,2.858986e-01,7.953070e-01,1.092206e-05,4.489090e+02,1.273641e+00
688,0.544872,4.502840e+02,1.372003e-02,2.855145e-01,7.934084e-01,1.092429e-05,4.479193e+02,1.272084e+00
689,0.545687,4.492934e+02,1.332397e-02,2.851326e-01,7.915180e-01,1.092660e-05,4.469329e+02,1.270531e+00
690,0.543400,4.483060e+02,1.339686e-02,2.847563e-01,7.896374e-01,1.092797e-05,4.459492e+02,1.268974e+00
691,0.542928,4.473219e+02,1.393013e-02,2.843848e-01,7.877671e-01,1.092872e-05,4.449684e+02,1.267419e+00
692,0.545223,4.463413e+02,1.418597e-02,2.840141e-01,7.859070e-01,1.093002e-05,4.439913e+02,1.265875e+00
693,0.543587,4.453637e+02,1.361531e-02,2.836431e-01,7.840570e-01,1.093222e-05,4.430180e+02,1.264345e+00
694,0.545627,4.443895e+02,1.336097e-02,2.832751e-01,7.822173e-01,1.093423e-05,4.420478e+02,1.262822e+00
695,0.545985,4.434185e+02,1.346773e-02,2.829121e-01,7.803876e-01,1.093543e-05,4.410804e+02,1.261299e+00
696,0.544880,4.424507e+02,1.389083e-02,2.825525e-01,7.785670e-01,1.093623e-05,4.401159e+02,1.259780e+00
697,0.544874,4.414862e+02,1.396204e-02,2.821930e-01,7.767544e-01,1.093758e-05,4.391550e+02,1.258270e+00
698,0.544395,4.405248e+02,1.354454e-02,2.818331e-01,7.749490e-01,1.093958e-05,4.381977e+02,1.256770e+00
699,0.544969,4.395667e+02,1.337006e-02,2.814754e-01,7.731503e-01,1.094142e-05,4.372434e+02,1.255273e+00
700,0.544107,4.386117e+02,1.348860e-02,2.811210e-01,7.713581e-01,1.094269e-05,4.362919e+02,1.253775e+00
701,0.543520,4.376598e+02,1.381127e-02,2.807685e-01,7.695717e-01,1.094379e-05,4.353434e+02,1.252278e+00
702,0.545974,4.367111e+02,1.381897e-02,2.804156e-01,7.677908e-01,1.094542e-05,4.343983e+02,1.250788e+00
703,0.543184,4.357655e+02,1.351534e-02,2.800623e-01,7.660153e-01,1.094755e-05,4.334566e+02,1.249306e+00
704,0.542501,4.348230e+02,1.339400e-02,2.797108e-01,7.642454e-01,1.094952e-05,4.325178e+02,1.247825e+00
705,0.546804,4.338836e+02,1.351324e-02,2.793618e-01,7.624813e-01,1.095105e-05,4.315819e+02,1.246346e+00
706,0.546958,4.329473e+02,1.375808e-02,2.790143e-01,7.607231e-01,1.095247e-05,4.306489e+02,1.244870e+00
707,0.545538,4.320140e+02,1.373976e-02,2.786667e-01,7.589705e-01,1.095427e-05,4.297192e+02,1.243401e+00
708,0.546704,4.310838e+02,1.351043e-02,2.783191e-01,7.572237e-01,1.095639e-05,4.287928e+02,1.241940e+00
709,0.553783,4.301566e+02,1.342092e-02,2.779730e-01,7.554827e-01,1.095833e-05,4.278692e+02,1.240483e+00
710,0.543082,4.292324e+02,1.352522e-02,2.776291e-01,7.537473e-01,1.095989e-05,4.269485e+02,1.239026e+00
711,0.544460,4.283113e+02,1.370216e-02,2.772863e-01,7.520172e-01,1.096136e-05,4.260307e+02,1.237573e+00
712,0.543288,4.273931e+02,1.367080e-02,2.769433e-01,7.502920e-01,1.096314e-05,4.251160e+02,1.236126e+00
713,0.545541,4.264779e+02,1.349369e-02,2.766002e-01,7.485713e-01,1.096513e-05,4.242045e+02,1.234683e+00
714,0.544335,4.255656e+02,1.342342e-02,2.762582e-01,7.468548e-01,1.096698e-05,4.232959e+02,1.233240e+00
715,0.544047,4.246563e+02,1.350522e-02,2.759176e-01,7.451425e-01,1.096856e-05,4.223900e+02,1.231797e+00
716,0.544768,4.237500e+02,1.363009e-02,2.755774e-01,7.434338e-01,1.097010e-05,4.214870e+02,1.230355e+00
717,0.543040,4.228465e+02,1.359850e-02,2.752369e-01,7.417285e-01,1.097189e-05,4.205871e+02,1.228916e+00
718,0.544287,4.219460e+02,1.346208e-02,2.748962e-01,7.400266e-01,1.097385e-05,4.196901e+02,1.227479e+00
719,0.543438,4.210484e+02,1.340469e-02,2.745561e-01,7.383281e-01,1.097570e-05,4.187960e+02,1.226042e+00
720,0.543433,4.201536e+02,1.346542e-02,2.742171e-01,7.366331e-01,1.097733e-05,4.179047e+02,1.224606e+00
721,0.542728,4.192617e+02,1.355549e-02,2.738785e-01,7.349414e-01,1.097893e-05,4.170162e+02,1.223170e+00
722,0.544080,4.183727e+02,1.353173e-02,2.735397e-01,7.332533e-01,1.098070e-05,4.161306e+02,1.221737e+00
723,0.543266,4.174865e+02,1.342830e-02,2.732009e-01,7.315686e-01,1.098259e-05,4.152479e+02,1.220307e+00
724,0.549001,4.166031e+02,1.338040e-02,2.728628e-01,7.298876e-01,1.098439e-05,4.143681e+02,1.218879e+00
725,0.546895,4.157225e+02,1.342371e-02,2.725258e-01,7.282103e-01,1.098602e-05,4.134909e+02,1.217451e+00
726,0.543262,4.148448e+02,1.349087e-02,2.721894e-01,7.265367e-01,1.098760e-05,4.126165e+02,1.216024e+00
727,0.546420,4.139698e+02,1.347689e-02,2.718530e-01,7.248667e-01,1.098932e-05,4.117450e+02,1.214601e+00
728,0.543925,4.130976e+02,1.339894e-02,2.715169e-01,7.232003e-01,1.099116e-05,4.108763e+02,1.213179e+00
729,0.545252,4.122281e+02,1.335678e-02,2.711815e-01,7.215375e-01,1.099295e-05,4.100103e+02,1.211758e+00
730,0.545486,4.113615e+02,1.338485e-02,2.708470e-01,7.198782e-01,1.099465e-05,4.091470e+02,1.210338e+00
731,0.544296,4.104975e+02,1.343524e-02,2.705132e-01,7.182224e-01,1.099635e-05,4.082864e+02,1.208919e+00
732,0.544187,4.096363e+02,1.342933e-02,2.701795e-01,7.165700e-01,1.099821e-05,4.074286e+02,1.207501e+00
733,0.543240,4.087778e+02,1.337098e-02,2.698460e-01,7.149210e-01,1.100024e-05,4.065735e+02,1.206086e+00
734,0.544345,4.079220e+02,1.333345e-02,2.695132e-01,7.132754e-01,1.100235e-05,4.057211e+02,1.204672e+00
735,0.545800,4.070688e+02,1.335034e-02,2.691811e-01,7.116333e-01,1.100447e-05,4.048714e+02,1.203258e+00
736,0.545951,4.062184e+02,1.338990e-02,2.688497e-01,7.099947e-01,1.100670e-05,4.040243e+02,1.201846e+00
737,0.548984,4.053706e+02,1.339267e-02,2.685185e-01,7.083595e-01,1.100856e-05,4.031799e+02,1.200436e+00
738,0.544003,4.045255e+02,1.335283e-02,2.681877e-01,7.067278e-01,1.101025e-05,4.023382e+02,1.199029e+00
739,0.544297,4.036830e+02,1.332254e-02,2.678574e-01,7.050997e-01,1.101193e-05,4.014991e+02,1.197624e+00
740,0.546534,4.028431e+02,1.333364e-02,2.675279e-01,7.034750e-01,1.101353e-05,4.006625e+02,1.196219e+00
741,0.543857,4.020059e+02,1.336722e-02,2.671991e-01,7.018539e-01,1.101508e-05,3.998286e+02,1.194817e+00
742,0.544455,4.011712e+02,1.337819e-02,2.668706e-01,7.002362e-01,1.101668e-05,3.989973e+02,1.193416e+00
743,0.546270,4.003392e+02,1.335425e-02,2.665426e-01,6.986220e-01,1.101833e-05,3.981686e+02,1.192018e+00
744,0.546736,3.995097e+02,1.333074e-02,2.662150e-01,6.970111e-01,1.101998e-05,3.973425e+02,1.190621e+00
745,0.542814,3.986828e+02,1.333701e-02,2.658881e-01,6.954035e-01,1.102158e-05,3.965190e+02,1.189225e+00
746,0.543587,3.978585e+02,1.336427e-02,2.655619e-01,6.937991e-01,1.102314e-05,3.956979e+02,1.187830e+00
747,0.545708,3.970367e+02,1.337906e-02,2.652360e-01,6.921979e-01,1.102472e-05,3.948794e+02,1.186437e+00
748,0.544082,3.962175e+02,1.336599e-02,2.649104e-01,6.905997e-01,1.102634e-05,3.940635e+02,1.185045e+00
749,0.549085,3.954007e+02,1.334748e-02,2.645852e-01,6.890046e-01,1.102797e-05,3.932501e+02,1.183654e+00
750,0.544868,3.945865e+02,1.334959e-02,2.642606e-01,6.874125e-01,1.102956e-05,3.924392e+02,1.182264e+00
751,0.544818,3.937748e+02,1.337124e-02,2.639364e-01,6.858233e-01,1.103112e-05,3.916308e+02,1.180876e+00
752,0.544257,3.929656e+02,1.338879e-02,2.636125e-01,6.842371e-01,1.103268e-05,3.908249e+02,1.179488e+00
753,0.544944,3.921589e+02,1.338612e-02,2.632889e-01,6.826537e-01,1.103427e-05,3.900214e+02,1.178102e+00
754,0.543019,3.913546e+02,1.337551e-02,2.629657e-01,6.810732e-01,1.103587e-05,3.892205e+02,1.176717e+00
755,0.543817,3.905528e+02,1.337859e-02,2.626428e-01,6.794954e-01,1.103745e-05,3.884219e+02,1.175333e+00
756,0.548992,3.897534e+02,1.339951e-02,2.623203e-01,6.779205e-01,1.103900e-05,3.876258e+02,1.173951e+00
757,0.556430,3.889565e+02,1.342256e-02,2.619982e-01,6.763483e-01,1.104054e-05,3.868322e+02,1.172569e+00
758,0.562058,3.881620e+02,1.343238e-02,2.616763e-01,6.747788e-01,1.104210e-05,3.860409e+02,1.171188e+00
759,0.548495,3.873700e+02,1.343345e-02,2.613547e-01,6.732119e-01,1.104368e-05,3.852521e+02,1.169809e+00
760,0.545375,3.865803e+02,1.344241e-02,2.610334e-01,6.716476e-01,1.104525e-05,3.844657e+02,1.168430e+00
761,0.547069,3.857930e+02,1.346650e-02,2.607125e-01,6.700858e-01,1.104678e-05,3.836817e+02,1.167052e+00
762,0.545311,3.850081e+02,1.349658e-02,2.603918e-01,6.685265e-01,1.104830e-05,3.829000e+02,1.165674e+00
763,0.545305,3.842256e+02,1.351925e-02,2.600714e-01,6.669696e-01,1.104984e-05,3.821208e+02,1.164297e+00
764,0.546701,3.834455e+02,1.353377e-02,2.597512e-01,6.654152e-01,1.105138e-05,3.813439e+02,1.162921e+00
765,0.546650,3.826677e+02,1.355193e-02,2.594312e-01,6.638631e-01,1.105292e-05,3.805693e+02,1.161546e+00
766,0.546294,3.818923e+02,1.358240e-02,2.591116e-01,6.623133e-01,1.105444e-05,3.797971e+02,1.160170e+00
767,0.546016,3.811192e+02,1.362136e-02,2.587922e-01,6.607657e-01,1.105594e-05,3.790272e+02,1.158796e+00
768,0.545082,3.803484e+02,1.365826e-02,2.584729e-01,6.592204e-01,1.105744e-05,3.782596e+02,1.157421e+00
769,0.545869,3.795799e+02,1.368931e-02,2.581539e-01,6.576774e-01,1.105895e-05,3.774943e+02,1.156048e+00
770,0.545354,3.788138e+02,1.372175e-02,2.578350e-01,6.561364e-01,1.106046e-05,3.767314e+02,1.154675e+00
771,0.544911,3.780499e+02,1.376416e-02,2.575164e-01,6.545976e-01,1.106195e-05,3.759707e+02,1.153302e+00
772,0.551450,3.772883e+02,1.381661e-02,2.571979e-01,6.530608e-01,1.106343e-05,3.752123e+02,1.151930e+00
773,0.554062,3.765290e+02,1.387173e-02,2.568796e-01,6.515260e-01,1.106491e-05,3.744562e+02,1.150558e+00
774,0.552846,3.757720e+02,1.392428e-02,2.565615e-01,6.499932e-01,1.106639e-05,3.737023e+02,1.149186e+00
775,0.548729,3.750177e+02,1.449889e-02,2.562434e-01,6.484622e-01,1.106787e-05,3.729507e+02,1.147814e+00
776,0.546425,3.742652e+02,1.443875e-02,2.559397e-01,6.469766e-01,1.106975e-05,3.722014e+02,1.146493e+00
777,0.556045,3.735149e+02,1.416617e-02,2.556477e-01,6.455272e-01,1.107181e-05,3.714543e+02,1.145211e+00
778,0.545945,3.727666e+02,1.357243e-02,2.553739e-01,6.441336e-01,1.107415e-05,3.707095e+02,1.143991e+00
779,0.558651,3.720209e+02,1.356400e-02,2.550948e-01,6.427249e-01,1.107610e-05,3.699667e+02,1.142751e+00
780,0.566725,3.712774e+02,1.359444e-02,2.548097e-01,6.413012e-01,1.107790e-05,3.692262e+02,1.141494e+00
781,0.551837,3.705361e+02,1.351796e-02,2.545181e-01,6.398633e-01,1.107977e-05,3.684879e+02,1.140224e+00
782,0.557228,3.697969e+02,1.341439e-02,2.542209e-01,6.384122e-01,1.108159e-05,3.677519e+02,1.138938e+00
783,0.546045,3.690599e+02,1.341688e-02,2.539193e-01,6.369493e-01,1.108315e-05,3.670179e+02,1.137637e+00
784,0.547942,3.683250e+02,1.354523e-02,2.536141e-01,6.354759e-01,1.108443e-05,3.662860e+02,1.136320e+00
785,0.559787,3.675925e+02,1.393163e-02,2.533055e-01,6.339935e-01,1.108560e-05,3.655562e+02,1.134990e+00
786,0.562107,3.668620e+02,1.333822e-02,2.530527e-01,6.326834e-01,1.108860e-05,3.648291e+02,1.133858e+00
787,0.562910,3.661339e+02,1.322711e-02,2.527917e-01,6.313470e-01,1.109099e-05,3.641039e+02,1.132691e+00
788,0.558274,3.654079e+02,1.335142e-02,2.525229e-01,6.299861e-01,1.109277e-05,3.633805e+02,1.131491e+00
789,0.554853,3.646840e+02,1.353623e-02,2.522456e-01,6.286026e-01,1.109437e-05,3.626593e+02,1.130265e+00
790,0.566249,3.639620e+02,1.347461e-02,2.519592e-01,6.271983e-01,1.109618e-05,3.619404e+02,1.129018e+00
791,0.548162,3.632421e+02,1.331312e-02,2.516651e-01,6.257755e-01,1.109803e-05,3.612236e+02,1.127751e+00
792,0.546476,3.625243e+02,1.330889e-02,2.513654e-01,6.243365e-01,1.109953e-05,3.605088e+02,1.126463e+00
793,0.556439,3.618086e+02,1.349563e-02,2.510615e-01,6.228834e-01,1.110055e-05,3.597960e+02,1.125154e+00
794,0.556683,3.610950e+02,1.392472e-02,2.507534e-01,6.214182e-01,1.110138e-05,3.590851e+02,1.123828e+00
795,0.549829,3.603842e+02,1.310092e-02,2.505574e-01,6.202951e-01,1.110577e-05,3.583774e+02,1.122900e+00
796,0.544841,3.596756e+02,1.294084e-02,2.503470e-01,6.191251e-01,1.110904e-05,3.576713e+02,1.121913e+00
797,0.546221,3.589689e+02,1.316133e-02,2.501226e-01,6.179113e-01,1.111114e-05,3.569668e+02,1.120870e+00
798,0.549133,3.582641e+02,1.357922e-02,2.498830e-01,6.166566e-01,1.111285e-05,3.562642e+02,1.119782e+00
799,0.544118,3.575611e+02,1.341445e-02,2.496268e-01,6.153644e-01,1.111498e-05,3.555640e+02,1.118658e+00
800,0.552725,3.568599e+02,1.302166e-02,2.493564e-01,6.140384e-01,1.111723e-05,3.548659e+02,1.117499e+00
801,0.549119,3.561606e+02,1.290029e-02,2.490760e-01,6.126827e-01,1.111883e-05,3.541697e+02,1.116301e+00
802,0.545517,3.554632e+02,1.301256e-02,2.487879e-01,6.113010e-01,1.111958e-05,3.534751e+02,1.115066e+00
803,0.548271,3.547679e+02,1.333166e-02,2.484924e-01,6.098969e-01,1.111998e-05,3.527824e+02,1.113799e+00
804,0.544731,3.540746e+02,1.346739e-02,2.481891e-01,6.084734e-01,1.112077e-05,3.520919e+02,1.112509e+00
805,0.546443,3.533832e+02,1.331053e-02,2.478788e-01,6.070335e-01,1.112210e-05,3.514037e+02,1.111200e+00
806,0.546368,3.526938e+02,1.330209e-02,2.475645e-01,6.055803e-01,1.112340e-05,3.507175e+02,1.109870e+00
807,0.544907,3.520063e+02,1.355284e-02,2.472483e-01,6.041163e-01,1.112425e-05,3.500329e+02,1.108519e+00
808,0.543728,3.513215e+02,1.471818e-02,2.469306e-01,6.026433e-01,1.112475e-05,3.493501e+02,1.107151e+00
809,0.547117,3.506383e+02,1.540127e-02,2.466194e-01,6.011898e-01,1.112561e-05,3.486693e+02,1.105805e+00
810,0.545202,3.499570e+02,1.570692e-02,2.463090e-01,5.997409e-01,1.112692e-05,3.479907e+02,1.104466e+00
811,0.546193,3.492776e+02,1.591548e-02,2.459982e-01,5.982916e-01,1.112711e-05,3.473142e+02,1.103128e+00
812,0.546899,3.486001e+02,1.626999e-02,2.456869e-01,5.968390e-01,1.112514e-05,3.466395e+02,1.101785e+00
813,0.543945,3.479245e+02,1.682223e-02,2.453744e-01,5.953808e-01,1.112326e-05,3.459664e+02,1.100434e+00
814,0.545679,3.472507e+02,1.747830e-02,2.450592e-01,5.939146e-01,1.112189e-05,3.452952e+02,1.099075e+00
815,0.546128,3.465788e+02,1.802007e-02,2.447395e-01,5.924376e-01,1.112129e-05,3.446259e+02,1.097707e+00
816,0.547317,3.459088e+02,1.848804e-02,2.444146e-01,5.909470e-01,1.112127e-05,3.439586e+02,1.096326e+00
817,0.542699,3.452405e+02,1.914241e-02,2.440847e-01,5.894399e-01,1.112136e-05,3.432929e+02,1.094925e+00
818,0.546290,3.445739e+02,2.012936e-02,2.437489e-01,5.879114e-01,1.112127e-05,3.426286e+02,1.093497e+00
819,0.544035,3.439088e+02,2.144645e-02,2.434043e-01,5.863521e-01,1.112103e-05,3.419655e+02,1.092031e+00
820,0.544579,3.432447e+02,2.288922e-02,2.430450e-01,5.847442e-01,1.112070e-05,3.413035e+02,1.090512e+00
821,0.544176,3.425800e+02,2.398764e-02,2.426608e-01,5.830525e-01,1.111993e-05,3.406414e+02,1.088902e+00
822,0.546404,3.419075e+02,2.211303e-02,2.422291e-01,5.811952e-01,1.111750e-05,3.399748e+02,1.087112e+00
823,0.548296,3.413028e+02,1.037074e-01,2.416935e-01,5.789764e-01,1.111114e-05,3.392935e+02,1.084935e+00
824,0.561494,3.406482e+02,1.868571e-02,2.418455e-01,5.795071e-01,1.117813e-05,3.387222e+02,1.085944e+00
825,0.546462,3.400607e+02,1.031961e-02,2.419325e-01,5.797774e-01,1.124162e-05,3.381421e+02,1.086623e+00
826,0.547171,3.394857e+02,1.047934e-02,2.419620e-01,5.798073e-01,1.129109e-05,3.375665e+02,1.086958e+00
827,0.543700,3.388817e+02,1.155763e-02,2.419364e-01,5.796065e-01,1.132006e-05,3.369617e+02,1.086943e+00
828,0.544281,3.382367e+02,1.243850e-02,2.418593e-01,5.791912e-01,1.133492e-05,3.363166e+02,1.086596e+00
829,0.544016,3.375620e+02,1.287618e-02,2.417369e-01,5.785871e-01,1.133775e-05,3.356429e+02,1.085957e+00
830,0.544604,3.368802e+02,1.293964e-02,2.415774e-01,5.778265e-01,1.133173e-05,3.349628e+02,1.085081e+00
831,0.542747,3.362107e+02,1.273616e-02,2.413892e-01,5.769440e-01,1.132052e-05,3.342956e+02,1.084033e+00
832,0.546379,3.355615e+02,1.237187e-02,2.411808e-01,5.759734e-01,1.130250e-05,3.336491e+02,1.082878e+00
833,0.544254,3.349286e+02,1.196442e-02,2.409594e-01,5.749450e-01,1.128607e-05,3.330190e+02,1.081678e+00
834,0.544243,3.343018e+02,1.160746e-02,2.407310e-01,5.738833e-01,1.127623e-05,3.323951e+02,1.080481e+00
835,0.546098,3.336722e+02,1.135062e-02,2.404991e-01,5.728055e-01,1.127232e-05,3.317682e+02,1.079321e+00
836,0.545660,3.330359e+02,1.120806e-02,2.402656e-01,5.717205e-01,1.127363e-05,3.311345e+02,1.078219e+00
837,0.544456,3.323946e+02,1.117239e-02,2.400303e-01,5.706295e-01,1.127908e-05,3.304956e+02,1.077174e+00
838,0.543788,3.317525e+02,1.122209e-02,2.397914e-01,5.695276e-01,1.128720e-05,3.298558e+02,1.076177e+00
839,0.543387,3.311134e+02,1.132403e-02,2.395465e-01,5.684056e-01,1.129634e-05,3.292189e+02,1.075202e+00
840,0.546354,3.304790e+02,1.143667e-02,2.392928e-01,5.672525e-01,1.130488e-05,3.285868e+02,1.074223e+00
841,0.624934,3.298491e+02,1.151698e-02,2.390278e-01,5.660574e-01,1.131154e-05,3.279593e+02,1.073209e+00
842,0.543773,3.292227e+02,1.152936e-02,2.387496e-01,5.648120e-01,1.131551e-05,3.273354e+02,1.072135e+00
843,0.544684,3.285986e+02,1.145262e-02,2.384577e-01,5.635114e-01,1.131651e-05,3.267142e+02,1.070981e+00
844,0.547101,3.279764e+02,1.128262e-02,2.381522e-01,5.621551e-01,1.131474e-05,3.260951e+02,1.069738e+00
845,0.559578,3.273558e+02,1.103115e-02,2.378347e-01,5.607471e-01,1.131079e-05,3.254777e+02,1.068405e+00
846,0.563003,3.267366e+02,1.072211e-02,2.375073e-01,5.592951e-01,1.130550e-05,3.248620e+02,1.066993e+00
847,0.556354,3.261186e+02,1.038502e-02,2.371728e-01,5.578095e-01,1.129973e-05,3.242478e+02,1.065517e+00
848,0.553357,3.255020e+02,1.004797e-02,2.368339e-01,5.563022e-01,1.129427e-05,3.236348e+02,1.063999e+00
849,0.559232,3.248869e+02,9.732251e-03,2.364935e-01,5.547847e-01,1.128970e-05,3.230234e+02,1.062460e+00
850,0.555595,3.242737e+02,9.450457e-03,2.361537e-01,5.532676e-01,1.128630e-05,3.224139e+02,1.060923e+00
851,0.552249,3.236627e+02,9.207350e-03,2.358162e-01,5.517589e-01,1.128413e-05,3.218065e+02,1.059402e+00
852,0.554417,3.230540e+02,9.002061e-03,2.354819e-01,5.502636e-01,1.128298e-05,3.212013e+02,1.057907e+00
853,0.557997,3.224474e+02,8.830395e-03,2.351510e-01,5.487838e-01,1.128252e-05,3.205982e+02,1.056443e+00
854,0.558022,3.218426e+02,8.686683e-03,2.348233e-01,5.473184e-01,1.128233e-05,3.199967e+02,1.055007e+00
855,0.551906,3.212391e+02,8.565101e-03,2.344978e-01,5.458642e-01,1.128204e-05,3.193966e+02,1.053589e+00
856,0.556899,3.206370e+02,8.460593e-03,2.341736e-01,5.444165e-01,1.128134e-05,3.187978e+02,1.052180e+00
857,0.560197,3.200365e+02,8.369494e-03,2.338496e-01,5.429697e-01,1.128007e-05,3.182005e+02,1.050766e+00
858,0.555157,3.194383e+02,8.871458e-03,2.335245e-01,5.415186e-01,1.127820e-05,3.176050e+02,1.049336e+00
859,0.552426,3.188419e+02,9.203589e-03,2.332086e-01,5.400906e-01,1.127614e-05,3.170115e+02,1.047921e+00
860,0.551781,3.182474e+02,9.348611e-03,2.328932e-01,5.386595e-01,1.127381e-05,3.164200e+02,1.046488e+00
861,0.561333,3.176549e+02,9.433700e-03,2.325761e-01,5.372183e-01,1.127132e-05,3.158306e+02,1.045030e+00
862,0.558711,3.170641e+02,9.490729e-03,2.322563e-01,5.357647e-01,1.126885e-05,3.152430e+02,1.043547e+00
863,0.563950,3.164750e+02,9.536867e-03,2.319337e-01,5.342989e-01,1.126652e-05,3.146571e+02,1.042046e+00
864,0.553963,3.158875e+02,9.585446e-03,2.316085e-01,5.328232e-01,1.126442e-05,3.140729e+02,1.040535e+00
865,0.553209,3.153015e+02,9.648941e-03,2.312813e-01,5.313408e-01,1.126259e-05,3.134902e+02,1.039023e+00
866,0.553904,3.147169e+02,9.740130e-03,2.309528e-01,5.298553e-01,1.126101e-05,3.129088e+02,1.037520e+00
867,0.557787,3.141338e+02,9.872659e-03,2.306237e-01,5.283700e-01,1.125962e-05,3.123289e+02,1.036032e+00
868,0.557094,3.135531e+02,1.112350e-02,2.302945e-01,5.268875e-01,1.125835e-05,3.117503e+02,1.034564e+00
869,0.555738,3.129741e+02,1.218676e-02,2.299943e-01,5.255192e-01,1.125883e-05,3.111731e+02,1.033280e+00
870,0.553368,3.123963e+02,1.286697e-02,2.297026e-01,5.241857e-01,1.125963e-05,3.105975e+02,1.032058e+00
871,0.554591,3.118202e+02,1.351896e-02,2.294149e-01,5.228695e-01,1.126034e-05,3.100235e+02,1.030866e+00
872,0.561190,3.112455e+02,1.419208e-02,2.291281e-01,5.215584e-01,1.126073e-05,3.094509e+02,1.029682e+00
873,0.559332,3.106718e+02,1.481460e-02,2.288389e-01,5.202403e-01,1.126077e-05,3.088795e+02,1.028483e+00
874,0.562021,3.100984e+02,1.503860e-02,2.285422e-01,5.188988e-01,1.126072e-05,3.083086e+02,1.027249e+00
875,0.555522,3.095229e+02,1.365179e-02,2.282290e-01,5.175058e-01,1.126003e-05,3.077375e+02,1.025946e+00
876,0.552497,3.089483e+02,1.546822e-02,2.278833e-01,5.160128e-01,1.125670e-05,3.071644e+02,1.024527e+00
877,0.544673,3.084037e+02,4.202956e-02,2.275881e-01,5.146669e-01,1.125524e-05,3.065961e+02,1.023232e+00
878,0.543928,3.078315e+02,1.563841e-02,2.276055e-01,5.142451e-01,1.126447e-05,3.060512e+02,1.022812e+00
879,0.546880,3.072780e+02,1.438997e-02,2.275727e-01,5.136752e-01,1.127028e-05,3.055001e+02,1.022240e+00
880,0.544369,3.067239e+02,1.389092e-02,2.275043e-01,5.130058e-01,1.127601e-05,3.049479e+02,1.021565e+00
881,0.545141,3.061695e+02,1.403482e-02,2.274032e-01,5.122483e-01,1.127988e-05,3.043950e+02,1.020803e+00
882,0.546538,3.056137e+02,1.423286e-02,2.272725e-01,5.114143e-01,1.128198e-05,3.038408e+02,1.019969e+00
883,0.543823,3.050571e+02,1.427470e-02,2.271192e-01,5.105249e-01,1.128281e-05,3.032860e+02,1.019089e+00
884,0.545353,3.045013e+02,1.508257e-02,2.269394e-01,5.095694e-01,1.128261e-05,3.027316e+02,1.018146e+00
885,0.543254,3.039465e+02,1.570560e-02,2.267364e-01,5.085561e-01,1.128189e-05,3.021784e+02,1.017148e+00
886,0.543886,3.033933e+02,1.604075e-02,2.265134e-01,5.074926e-01,1.128111e-05,3.016271e+02,1.016098e+00
887,0.544461,3.028415e+02,1.606109e-02,2.262738e-01,5.063861e-01,1.128061e-05,3.010778e+02,1.015002e+00
888,0.542591,3.022910e+02,1.580651e-02,2.260205e-01,5.052424e-01,1.128060e-05,3.005301e+02,1.013863e+00
889,0.545634,3.017415e+02,1.535739e-02,2.257561e-01,5.040663e-01,1.128112e-05,2.999836e+02,1.012682e+00
890,0.557511,3.011937e+02,1.561419e-02,2.254826e-01,5.028616e-01,1.128208e-05,2.994383e+02,1.011463e+00
